,Country/Region,Date,Value,Type,Diff,Week
8103,MS Zaandam,2020-03-07,0,Cases,0.0,0.0
8104,MS Zaandam,2020-03-08,0,Cases,0.0,0.0
8105,MS Zaandam,2020-03-09,0,Cases,0.0,0.0
8106,MS Zaandam,2020-03-10,0,Cases,0.0,0.0
8107,MS Zaandam,2020-03-11,0,Cases,0.0,0.0
8108,MS Zaandam,2020-03-12,0,Cases,0.0,0.0
8109,MS Zaandam,2020-03-13,0,Cases,0.0,0.0
8110,MS Zaandam,2020-03-14,0,Cases,0.0,0.0
8111,MS Zaandam,2020-03-15,0,Cases,0.0,0.0
8112,MS Zaandam,2020-03-16,0,Cases,0.0,0.0
8113,MS Zaandam,2020-03-17,0,Cases,0.0,0.0
8114,MS Zaandam,2020-03-18,0,Cases,0.0,0.0
8115,MS Zaandam,2020-03-19,0,Cases,0.0,0.0
8116,MS Zaandam,2020-03-20,0,Cases,0.0,0.0
8117,MS Zaandam,2020-03-21,0,Cases,0.0,0.0
8118,MS Zaandam,2020-03-22,0,Cases,0.0,0.0
8119,MS Zaandam,2020-03-23,0,Cases,0.0,0.0
8120,MS Zaandam,2020-03-24,0,Cases,0.0,0.0
8121,MS Zaandam,2020-03-25,0,Cases,0.0,0.0
8122,MS Zaandam,2020-03-26,0,Cases,0.0,0.0
8123,MS Zaandam,2020-03-27,0,Cases,0.0,0.0
8124,MS Zaandam,2020-03-28,2,Cases,2.0,2.0
8125,MS Zaandam,2020-03-29,2,Cases,0.0,2.0
8126,MS Zaandam,2020-03-30,2,Cases,0.0,2.0
8127,MS Zaandam,2020-03-31,2,Cases,0.0,2.0
8128,MS Zaandam,2020-04-01,9,Cases,7.0,9.0
8129,MS Zaandam,2020-04-02,9,Cases,0.0,9.0
8130,MS Zaandam,2020-04-03,9,Cases,0.0,9.0
8131,MS Zaandam,2020-04-04,9,Cases,0.0,7.0
8132,MS Zaandam,2020-04-05,9,Cases,0.0,7.0
8133,MS Zaandam,2020-04-06,9,Cases,0.0,7.0
8134,MS Zaandam,2020-04-07,9,Cases,0.0,7.0
8135,MS Zaandam,2020-04-08,9,Cases,0.0,0.0
8136,MS Zaandam,2020-04-09,9,Cases,0.0,0.0
8137,Madagascar,2020-01-22,0,Cases,,
8138,Madagascar,2020-01-23,0,Cases,0.0,
8139,Madagascar,2020-01-24,0,Cases,0.0,
8140,Madagascar,2020-01-25,0,Cases,0.0,
8141,Madagascar,2020-01-26,0,Cases,0.0,
8142,Madagascar,2020-01-27,0,Cases,0.0,
8143,Madagascar,2020-01-28,0,Cases,0.0,
8144,Madagascar,2020-01-29,0,Cases,0.0,0.0
8145,Madagascar,2020-01-30,0,Cases,0.0,0.0
8146,Madagascar,2020-01-31,0,Cases,0.0,0.0
8147,Madagascar,2020-02-01,0,Cases,0.0,0.0
8148,Madagascar,2020-02-02,0,Cases,0.0,0.0
8149,Madagascar,2020-02-03,0,Cases,0.0,0.0
8150,Madagascar,2020-02-04,0,Cases,0.0,0.0
8151,Madagascar,2020-02-05,0,Cases,0.0,0.0
8152,Madagascar,2020-02-06,0,Cases,0.0,0.0
8153,Madagascar,2020-02-07,0,Cases,0.0,0.0
8154,Madagascar,2020-02-08,0,Cases,0.0,0.0
8155,Madagascar,2020-02-09,0,Cases,0.0,0.0
8156,Madagascar,2020-02-10,0,Cases,0.0,0.0
8157,Madagascar,2020-02-11,0,Cases,0.0,0.0
8158,Madagascar,2020-02-12,0,Cases,0.0,0.0
8159,Madagascar,2020-02-13,0,Cases,0.0,0.0
8160,Madagascar,2020-02-14,0,Cases,0.0,0.0
8161,Madagascar,2020-02-15,0,Cases,0.0,0.0
8162,Madagascar,2020-02-16,0,Cases,0.0,0.0
8163,Madagascar,2020-02-17,0,Cases,0.0,0.0
8164,Madagascar,2020-02-18,0,Cases,0.0,0.0
8165,Madagascar,2020-02-19,0,Cases,0.0,0.0
8166,Madagascar,2020-02-20,0,Cases,0.0,0.0
8167,Madagascar,2020-02-21,0,Cases,0.0,0.0
8168,Madagascar,2020-02-22,0,Cases,0.0,0.0
8169,Madagascar,2020-02-23,0,Cases,0.0,0.0
8170,Madagascar,2020-02-24,0,Cases,0.0,0.0
8171,Madagascar,2020-02-25,0,Cases,0.0,0.0
8172,Madagascar,2020-02-26,0,Cases,0.0,0.0
8173,Madagascar,2020-02-27,0,Cases,0.0,0.0
8174,Madagascar,2020-02-28,0,Cases,0.0,0.0
8175,Madagascar,2020-02-29,0,Cases,0.0,0.0
8176,Madagascar,2020-03-01,0,Cases,0.0,0.0
8177,Madagascar,2020-03-02,0,Cases,0.0,0.0
8178,Madagascar,2020-03-03,0,Cases,0.0,0.0
8179,Madagascar,2020-03-04,0,Cases,0.0,0.0
8180,Madagascar,2020-03-05,0,Cases,0.0,0.0
8181,Madagascar,2020-03-06,0,Cases,0.0,0.0
8182,Madagascar,2020-03-07,0,Cases,0.0,0.0
8183,Madagascar,2020-03-08,0,Cases,0.0,0.0
8184,Madagascar,2020-03-09,0,Cases,0.0,0.0
8185,Madagascar,2020-03-10,0,Cases,0.0,0.0
8186,Madagascar,2020-03-11,0,Cases,0.0,0.0
8187,Madagascar,2020-03-12,0,Cases,0.0,0.0
8188,Madagascar,2020-03-13,0,Cases,0.0,0.0
8189,Madagascar,2020-03-14,0,Cases,0.0,0.0
8190,Madagascar,2020-03-15,0,Cases,0.0,0.0
8191,Madagascar,2020-03-16,0,Cases,0.0,0.0
8192,Madagascar,2020-03-17,0,Cases,0.0,0.0
8193,Madagascar,2020-03-18,0,Cases,0.0,0.0
8194,Madagascar,2020-03-19,0,Cases,0.0,0.0
8195,Madagascar,2020-03-20,3,Cases,3.0,3.0
8196,Madagascar,2020-03-21,3,Cases,0.0,3.0
8197,Madagascar,2020-03-22,3,Cases,0.0,3.0
8198,Madagascar,2020-03-23,12,Cases,9.0,12.0
8199,Madagascar,2020-03-24,17,Cases,5.0,17.0
8200,Madagascar,2020-03-25,19,Cases,2.0,19.0
8201,Madagascar,2020-03-26,23,Cases,4.0,23.0
8202,Madagascar,2020-03-27,26,Cases,3.0,23.0
8203,Madagascar,2020-03-28,26,Cases,0.0,23.0
8204,Madagascar,2020-03-29,39,Cases,13.0,36.0
8205,Madagascar,2020-03-30,43,Cases,4.0,31.0
8206,Madagascar,2020-03-31,57,Cases,14.0,40.0
8207,Madagascar,2020-04-01,57,Cases,0.0,38.0
8208,Madagascar,2020-04-02,59,Cases,2.0,36.0
8209,Madagascar,2020-04-03,70,Cases,11.0,44.0
8210,Madagascar,2020-04-04,70,Cases,0.0,44.0
8211,Madagascar,2020-04-05,72,Cases,2.0,33.0
8212,Madagascar,2020-04-06,82,Cases,10.0,39.0
8213,Madagascar,2020-04-07,88,Cases,6.0,31.0
8214,Madagascar,2020-04-08,93,Cases,5.0,36.0
8215,Madagascar,2020-04-09,93,Cases,0.0,34.0
8216,Malawi,2020-01-22,0,Cases,,
8217,Malawi,2020-01-23,0,Cases,0.0,
8218,Malawi,2020-01-24,0,Cases,0.0,
8219,Malawi,2020-01-25,0,Cases,0.0,
8220,Malawi,2020-01-26,0,Cases,0.0,
8221,Malawi,2020-01-27,0,Cases,0.0,
8222,Malawi,2020-01-28,0,Cases,0.0,
8223,Malawi,2020-01-29,0,Cases,0.0,0.0
8224,Malawi,2020-01-30,0,Cases,0.0,0.0
8225,Malawi,2020-01-31,0,Cases,0.0,0.0
8226,Malawi,2020-02-01,0,Cases,0.0,0.0
8227,Malawi,2020-02-02,0,Cases,0.0,0.0
8228,Malawi,2020-02-03,0,Cases,0.0,0.0
8229,Malawi,2020-02-04,0,Cases,0.0,0.0
8230,Malawi,2020-02-05,0,Cases,0.0,0.0
8231,Malawi,2020-02-06,0,Cases,0.0,0.0
8232,Malawi,2020-02-07,0,Cases,0.0,0.0
8233,Malawi,2020-02-08,0,Cases,0.0,0.0
8234,Malawi,2020-02-09,0,Cases,0.0,0.0
8235,Malawi,2020-02-10,0,Cases,0.0,0.0
8236,Malawi,2020-02-11,0,Cases,0.0,0.0
8237,Malawi,2020-02-12,0,Cases,0.0,0.0
8238,Malawi,2020-02-13,0,Cases,0.0,0.0
8239,Malawi,2020-02-14,0,Cases,0.0,0.0
8240,Malawi,2020-02-15,0,Cases,0.0,0.0
8241,Malawi,2020-02-16,0,Cases,0.0,0.0
8242,Malawi,2020-02-17,0,Cases,0.0,0.0
8243,Malawi,2020-02-18,0,Cases,0.0,0.0
8244,Malawi,2020-02-19,0,Cases,0.0,0.0
8245,Malawi,2020-02-20,0,Cases,0.0,0.0
8246,Malawi,2020-02-21,0,Cases,0.0,0.0
8247,Malawi,2020-02-22,0,Cases,0.0,0.0
8248,Malawi,2020-02-23,0,Cases,0.0,0.0
8249,Malawi,2020-02-24,0,Cases,0.0,0.0
8250,Malawi,2020-02-25,0,Cases,0.0,0.0
8251,Malawi,2020-02-26,0,Cases,0.0,0.0
8252,Malawi,2020-02-27,0,Cases,0.0,0.0
8253,Malawi,2020-02-28,0,Cases,0.0,0.0
8254,Malawi,2020-02-29,0,Cases,0.0,0.0
8255,Malawi,2020-03-01,0,Cases,0.0,0.0
8256,Malawi,2020-03-02,0,Cases,0.0,0.0
8257,Malawi,2020-03-03,0,Cases,0.0,0.0
8258,Malawi,2020-03-04,0,Cases,0.0,0.0
8259,Malawi,2020-03-05,0,Cases,0.0,0.0
8260,Malawi,2020-03-06,0,Cases,0.0,0.0
8261,Malawi,2020-03-07,0,Cases,0.0,0.0
8262,Malawi,2020-03-08,0,Cases,0.0,0.0
8263,Malawi,2020-03-09,0,Cases,0.0,0.0
8264,Malawi,2020-03-10,0,Cases,0.0,0.0
8265,Malawi,2020-03-11,0,Cases,0.0,0.0
8266,Malawi,2020-03-12,0,Cases,0.0,0.0
8267,Malawi,2020-03-13,0,Cases,0.0,0.0
8268,Malawi,2020-03-14,0,Cases,0.0,0.0
8269,Malawi,2020-03-15,0,Cases,0.0,0.0
8270,Malawi,2020-03-16,0,Cases,0.0,0.0
8271,Malawi,2020-03-17,0,Cases,0.0,0.0
8272,Malawi,2020-03-18,0,Cases,0.0,0.0
8273,Malawi,2020-03-19,0,Cases,0.0,0.0
8274,Malawi,2020-03-20,0,Cases,0.0,0.0
8275,Malawi,2020-03-21,0,Cases,0.0,0.0
8276,Malawi,2020-03-22,0,Cases,0.0,0.0
8277,Malawi,2020-03-23,0,Cases,0.0,0.0
8278,Malawi,2020-03-24,0,Cases,0.0,0.0
8279,Malawi,2020-03-25,0,Cases,0.0,0.0
8280,Malawi,2020-03-26,0,Cases,0.0,0.0
8281,Malawi,2020-03-27,0,Cases,0.0,0.0
8282,Malawi,2020-03-28,0,Cases,0.0,0.0
8283,Malawi,2020-03-29,0,Cases,0.0,0.0
8284,Malawi,2020-03-30,0,Cases,0.0,0.0
8285,Malawi,2020-03-31,0,Cases,0.0,0.0
8286,Malawi,2020-04-01,0,Cases,0.0,0.0
8287,Malawi,2020-04-02,3,Cases,3.0,3.0
8288,Malawi,2020-04-03,3,Cases,0.0,3.0
8289,Malawi,2020-04-04,4,Cases,1.0,4.0
8290,Malawi,2020-04-05,4,Cases,0.0,4.0
8291,Malawi,2020-04-06,5,Cases,1.0,5.0
8292,Malawi,2020-04-07,8,Cases,3.0,8.0
8293,Malawi,2020-04-08,8,Cases,0.0,8.0
8294,Malawi,2020-04-09,8,Cases,0.0,5.0
8295,Malaysia,2020-01-22,0,Cases,,
8296,Malaysia,2020-01-23,0,Cases,0.0,
8297,Malaysia,2020-01-24,0,Cases,0.0,
8298,Malaysia,2020-01-25,3,Cases,3.0,
8299,Malaysia,2020-01-26,4,Cases,1.0,
8300,Malaysia,2020-01-27,4,Cases,0.0,
8301,Malaysia,2020-01-28,4,Cases,0.0,
8302,Malaysia,2020-01-29,7,Cases,3.0,7.0
8303,Malaysia,2020-01-30,8,Cases,1.0,8.0
8304,Malaysia,2020-01-31,8,Cases,0.0,8.0
8305,Malaysia,2020-02-01,8,Cases,0.0,5.0
8306,Malaysia,2020-02-02,8,Cases,0.0,4.0
8307,Malaysia,2020-02-03,8,Cases,0.0,4.0
8308,Malaysia,2020-02-04,10,Cases,2.0,6.0
8309,Malaysia,2020-02-05,12,Cases,2.0,5.0
8310,Malaysia,2020-02-06,12,Cases,0.0,4.0
8311,Malaysia,2020-02-07,12,Cases,0.0,4.0
8312,Malaysia,2020-02-08,16,Cases,4.0,8.0
8313,Malaysia,2020-02-09,16,Cases,0.0,8.0
8314,Malaysia,2020-02-10,18,Cases,2.0,10.0
8315,Malaysia,2020-02-11,18,Cases,0.0,8.0
8316,Malaysia,2020-02-12,18,Cases,0.0,6.0
8317,Malaysia,2020-02-13,19,Cases,1.0,7.0
8318,Malaysia,2020-02-14,19,Cases,0.0,7.0
8319,Malaysia,2020-02-15,22,Cases,3.0,6.0
8320,Malaysia,2020-02-16,22,Cases,0.0,6.0
8321,Malaysia,2020-02-17,22,Cases,0.0,4.0
8322,Malaysia,2020-02-18,22,Cases,0.0,4.0
8323,Malaysia,2020-02-19,22,Cases,0.0,4.0
8324,Malaysia,2020-02-20,22,Cases,0.0,3.0
8325,Malaysia,2020-02-21,22,Cases,0.0,3.0
8326,Malaysia,2020-02-22,22,Cases,0.0,0.0
8327,Malaysia,2020-02-23,22,Cases,0.0,0.0
8328,Malaysia,2020-02-24,22,Cases,0.0,0.0
8329,Malaysia,2020-02-25,22,Cases,0.0,0.0
8330,Malaysia,2020-02-26,22,Cases,0.0,0.0
8331,Malaysia,2020-02-27,23,Cases,1.0,1.0
8332,Malaysia,2020-02-28,23,Cases,0.0,1.0
8333,Malaysia,2020-02-29,25,Cases,2.0,3.0
8334,Malaysia,2020-03-01,29,Cases,4.0,7.0
8335,Malaysia,2020-03-02,29,Cases,0.0,7.0
8336,Malaysia,2020-03-03,36,Cases,7.0,14.0
8337,Malaysia,2020-03-04,50,Cases,14.0,28.0
8338,Malaysia,2020-03-05,50,Cases,0.0,27.0
8339,Malaysia,2020-03-06,83,Cases,33.0,60.0
8340,Malaysia,2020-03-07,93,Cases,10.0,68.0
8341,Malaysia,2020-03-08,99,Cases,6.0,70.0
8342,Malaysia,2020-03-09,117,Cases,18.0,88.0
8343,Malaysia,2020-03-10,129,Cases,12.0,93.0
8344,Malaysia,2020-03-11,149,Cases,20.0,99.0
8345,Malaysia,2020-03-12,149,Cases,0.0,99.0
8346,Malaysia,2020-03-13,197,Cases,48.0,114.0
8347,Malaysia,2020-03-14,238,Cases,41.0,145.0
8348,Malaysia,2020-03-15,428,Cases,190.0,329.0
8349,Malaysia,2020-03-16,566,Cases,138.0,449.0
8350,Malaysia,2020-03-17,673,Cases,107.0,544.0
8351,Malaysia,2020-03-18,790,Cases,117.0,641.0
8352,Malaysia,2020-03-19,900,Cases,110.0,751.0
8353,Malaysia,2020-03-20,1030,Cases,130.0,833.0
8354,Malaysia,2020-03-21,1183,Cases,153.0,945.0
8355,Malaysia,2020-03-22,1306,Cases,123.0,878.0
8356,Malaysia,2020-03-23,1518,Cases,212.0,952.0
8357,Malaysia,2020-03-24,1624,Cases,106.0,951.0
8358,Malaysia,2020-03-25,1796,Cases,172.0,1006.0
8359,Malaysia,2020-03-26,2031,Cases,235.0,1131.0
8360,Malaysia,2020-03-27,2161,Cases,130.0,1131.0
8361,Malaysia,2020-03-28,2320,Cases,159.0,1137.0
8362,Malaysia,2020-03-29,2470,Cases,150.0,1164.0
8363,Malaysia,2020-03-30,2626,Cases,156.0,1108.0
8364,Malaysia,2020-03-31,2766,Cases,140.0,1142.0
8365,Malaysia,2020-04-01,2908,Cases,142.0,1112.0
8366,Malaysia,2020-04-02,3116,Cases,208.0,1085.0
8367,Malaysia,2020-04-03,3333,Cases,217.0,1172.0
8368,Malaysia,2020-04-04,3483,Cases,150.0,1163.0
8369,Malaysia,2020-04-05,3662,Cases,179.0,1192.0
8370,Malaysia,2020-04-06,3793,Cases,131.0,1167.0
8371,Malaysia,2020-04-07,3963,Cases,170.0,1197.0
8372,Malaysia,2020-04-08,4119,Cases,156.0,1211.0
8373,Malaysia,2020-04-09,4228,Cases,109.0,1112.0
8374,Maldives,2020-01-22,0,Cases,,
8375,Maldives,2020-01-23,0,Cases,0.0,
8376,Maldives,2020-01-24,0,Cases,0.0,
8377,Maldives,2020-01-25,0,Cases,0.0,
8378,Maldives,2020-01-26,0,Cases,0.0,
8379,Maldives,2020-01-27,0,Cases,0.0,
8380,Maldives,2020-01-28,0,Cases,0.0,
8381,Maldives,2020-01-29,0,Cases,0.0,0.0
8382,Maldives,2020-01-30,0,Cases,0.0,0.0
8383,Maldives,2020-01-31,0,Cases,0.0,0.0
8384,Maldives,2020-02-01,0,Cases,0.0,0.0
8385,Maldives,2020-02-02,0,Cases,0.0,0.0
8386,Maldives,2020-02-03,0,Cases,0.0,0.0
8387,Maldives,2020-02-04,0,Cases,0.0,0.0
8388,Maldives,2020-02-05,0,Cases,0.0,0.0
8389,Maldives,2020-02-06,0,Cases,0.0,0.0
8390,Maldives,2020-02-07,0,Cases,0.0,0.0
8391,Maldives,2020-02-08,0,Cases,0.0,0.0
8392,Maldives,2020-02-09,0,Cases,0.0,0.0
8393,Maldives,2020-02-10,0,Cases,0.0,0.0
8394,Maldives,2020-02-11,0,Cases,0.0,0.0
8395,Maldives,2020-02-12,0,Cases,0.0,0.0
8396,Maldives,2020-02-13,0,Cases,0.0,0.0
8397,Maldives,2020-02-14,0,Cases,0.0,0.0
8398,Maldives,2020-02-15,0,Cases,0.0,0.0
8399,Maldives,2020-02-16,0,Cases,0.0,0.0
8400,Maldives,2020-02-17,0,Cases,0.0,0.0
8401,Maldives,2020-02-18,0,Cases,0.0,0.0
8402,Maldives,2020-02-19,0,Cases,0.0,0.0
8403,Maldives,2020-02-20,0,Cases,0.0,0.0
8404,Maldives,2020-02-21,0,Cases,0.0,0.0
8405,Maldives,2020-02-22,0,Cases,0.0,0.0
8406,Maldives,2020-02-23,0,Cases,0.0,0.0
8407,Maldives,2020-02-24,0,Cases,0.0,0.0
8408,Maldives,2020-02-25,0,Cases,0.0,0.0
8409,Maldives,2020-02-26,0,Cases,0.0,0.0
8410,Maldives,2020-02-27,0,Cases,0.0,0.0
8411,Maldives,2020-02-28,0,Cases,0.0,0.0
8412,Maldives,2020-02-29,0,Cases,0.0,0.0
8413,Maldives,2020-03-01,0,Cases,0.0,0.0
8414,Maldives,2020-03-02,0,Cases,0.0,0.0
8415,Maldives,2020-03-03,0,Cases,0.0,0.0
8416,Maldives,2020-03-04,0,Cases,0.0,0.0
8417,Maldives,2020-03-05,0,Cases,0.0,0.0
8418,Maldives,2020-03-06,0,Cases,0.0,0.0
8419,Maldives,2020-03-07,0,Cases,0.0,0.0
8420,Maldives,2020-03-08,4,Cases,4.0,4.0
8421,Maldives,2020-03-09,4,Cases,0.0,4.0
8422,Maldives,2020-03-10,6,Cases,2.0,6.0
8423,Maldives,2020-03-11,8,Cases,2.0,8.0
8424,Maldives,2020-03-12,8,Cases,0.0,8.0
8425,Maldives,2020-03-13,9,Cases,1.0,9.0
8426,Maldives,2020-03-14,10,Cases,1.0,10.0
8427,Maldives,2020-03-15,13,Cases,3.0,9.0
8428,Maldives,2020-03-16,13,Cases,0.0,9.0
8429,Maldives,2020-03-17,13,Cases,0.0,7.0
8430,Maldives,2020-03-18,13,Cases,0.0,5.0
8431,Maldives,2020-03-19,13,Cases,0.0,5.0
8432,Maldives,2020-03-20,13,Cases,0.0,4.0
8433,Maldives,2020-03-21,13,Cases,0.0,3.0
8434,Maldives,2020-03-22,13,Cases,0.0,0.0
8435,Maldives,2020-03-23,13,Cases,0.0,0.0
8436,Maldives,2020-03-24,13,Cases,0.0,0.0
8437,Maldives,2020-03-25,13,Cases,0.0,0.0
8438,Maldives,2020-03-26,13,Cases,0.0,0.0
8439,Maldives,2020-03-27,16,Cases,3.0,3.0
8440,Maldives,2020-03-28,16,Cases,0.0,3.0
8441,Maldives,2020-03-29,17,Cases,1.0,4.0
8442,Maldives,2020-03-30,17,Cases,0.0,4.0
8443,Maldives,2020-03-31,18,Cases,1.0,5.0
8444,Maldives,2020-04-01,19,Cases,1.0,6.0
8445,Maldives,2020-04-02,19,Cases,0.0,6.0
8446,Maldives,2020-04-03,19,Cases,0.0,3.0
8447,Maldives,2020-04-04,19,Cases,0.0,3.0
8448,Maldives,2020-04-05,19,Cases,0.0,2.0
8449,Maldives,2020-04-06,19,Cases,0.0,2.0
8450,Maldives,2020-04-07,19,Cases,0.0,1.0
8451,Maldives,2020-04-08,19,Cases,0.0,0.0
8452,Maldives,2020-04-09,19,Cases,0.0,0.0
8453,Mali,2020-01-22,0,Cases,,
8454,Mali,2020-01-23,0,Cases,0.0,
8455,Mali,2020-01-24,0,Cases,0.0,
8456,Mali,2020-01-25,0,Cases,0.0,
8457,Mali,2020-01-26,0,Cases,0.0,
8458,Mali,2020-01-27,0,Cases,0.0,
8459,Mali,2020-01-28,0,Cases,0.0,
8460,Mali,2020-01-29,0,Cases,0.0,0.0
8461,Mali,2020-01-30,0,Cases,0.0,0.0
8462,Mali,2020-01-31,0,Cases,0.0,0.0
8463,Mali,2020-02-01,0,Cases,0.0,0.0
8464,Mali,2020-02-02,0,Cases,0.0,0.0
8465,Mali,2020-02-03,0,Cases,0.0,0.0
8466,Mali,2020-02-04,0,Cases,0.0,0.0
8467,Mali,2020-02-05,0,Cases,0.0,0.0
8468,Mali,2020-02-06,0,Cases,0.0,0.0
8469,Mali,2020-02-07,0,Cases,0.0,0.0
8470,Mali,2020-02-08,0,Cases,0.0,0.0
8471,Mali,2020-02-09,0,Cases,0.0,0.0
8472,Mali,2020-02-10,0,Cases,0.0,0.0
8473,Mali,2020-02-11,0,Cases,0.0,0.0
8474,Mali,2020-02-12,0,Cases,0.0,0.0
8475,Mali,2020-02-13,0,Cases,0.0,0.0
8476,Mali,2020-02-14,0,Cases,0.0,0.0
8477,Mali,2020-02-15,0,Cases,0.0,0.0
8478,Mali,2020-02-16,0,Cases,0.0,0.0
8479,Mali,2020-02-17,0,Cases,0.0,0.0
8480,Mali,2020-02-18,0,Cases,0.0,0.0
8481,Mali,2020-02-19,0,Cases,0.0,0.0
8482,Mali,2020-02-20,0,Cases,0.0,0.0
8483,Mali,2020-02-21,0,Cases,0.0,0.0
8484,Mali,2020-02-22,0,Cases,0.0,0.0
8485,Mali,2020-02-23,0,Cases,0.0,0.0
8486,Mali,2020-02-24,0,Cases,0.0,0.0
8487,Mali,2020-02-25,0,Cases,0.0,0.0
8488,Mali,2020-02-26,0,Cases,0.0,0.0
8489,Mali,2020-02-27,0,Cases,0.0,0.0
8490,Mali,2020-02-28,0,Cases,0.0,0.0
8491,Mali,2020-02-29,0,Cases,0.0,0.0
8492,Mali,2020-03-01,0,Cases,0.0,0.0
8493,Mali,2020-03-02,0,Cases,0.0,0.0
8494,Mali,2020-03-03,0,Cases,0.0,0.0
8495,Mali,2020-03-04,0,Cases,0.0,0.0
8496,Mali,2020-03-05,0,Cases,0.0,0.0
8497,Mali,2020-03-06,0,Cases,0.0,0.0
8498,Mali,2020-03-07,0,Cases,0.0,0.0
8499,Mali,2020-03-08,0,Cases,0.0,0.0
8500,Mali,2020-03-09,0,Cases,0.0,0.0
8501,Mali,2020-03-10,0,Cases,0.0,0.0
8502,Mali,2020-03-11,0,Cases,0.0,0.0
8503,Mali,2020-03-12,0,Cases,0.0,0.0
8504,Mali,2020-03-13,0,Cases,0.0,0.0
8505,Mali,2020-03-14,0,Cases,0.0,0.0
8506,Mali,2020-03-15,0,Cases,0.0,0.0
8507,Mali,2020-03-16,0,Cases,0.0,0.0
8508,Mali,2020-03-17,0,Cases,0.0,0.0
8509,Mali,2020-03-18,0,Cases,0.0,0.0
8510,Mali,2020-03-19,0,Cases,0.0,0.0
8511,Mali,2020-03-20,0,Cases,0.0,0.0
8512,Mali,2020-03-21,0,Cases,0.0,0.0
8513,Mali,2020-03-22,0,Cases,0.0,0.0
8514,Mali,2020-03-23,0,Cases,0.0,0.0
8515,Mali,2020-03-24,0,Cases,0.0,0.0
8516,Mali,2020-03-25,2,Cases,2.0,2.0
8517,Mali,2020-03-26,4,Cases,2.0,4.0
8518,Mali,2020-03-27,11,Cases,7.0,11.0
8519,Mali,2020-03-28,18,Cases,7.0,18.0
8520,Mali,2020-03-29,18,Cases,0.0,18.0
8521,Mali,2020-03-30,25,Cases,7.0,25.0
8522,Mali,2020-03-31,28,Cases,3.0,28.0
8523,Mali,2020-04-01,31,Cases,3.0,29.0
8524,Mali,2020-04-02,36,Cases,5.0,32.0
8525,Mali,2020-04-03,39,Cases,3.0,28.0
8526,Mali,2020-04-04,41,Cases,2.0,23.0
8527,Mali,2020-04-05,45,Cases,4.0,27.0
8528,Mali,2020-04-06,47,Cases,2.0,22.0
8529,Mali,2020-04-07,56,Cases,9.0,28.0
8530,Mali,2020-04-08,59,Cases,3.0,28.0
8531,Mali,2020-04-09,74,Cases,15.0,38.0
8532,Malta,2020-01-22,0,Cases,,
8533,Malta,2020-01-23,0,Cases,0.0,
8534,Malta,2020-01-24,0,Cases,0.0,
8535,Malta,2020-01-25,0,Cases,0.0,
8536,Malta,2020-01-26,0,Cases,0.0,
8537,Malta,2020-01-27,0,Cases,0.0,
8538,Malta,2020-01-28,0,Cases,0.0,
8539,Malta,2020-01-29,0,Cases,0.0,0.0
8540,Malta,2020-01-30,0,Cases,0.0,0.0
8541,Malta,2020-01-31,0,Cases,0.0,0.0
8542,Malta,2020-02-01,0,Cases,0.0,0.0
8543,Malta,2020-02-02,0,Cases,0.0,0.0
8544,Malta,2020-02-03,0,Cases,0.0,0.0
8545,Malta,2020-02-04,0,Cases,0.0,0.0
8546,Malta,2020-02-05,0,Cases,0.0,0.0
8547,Malta,2020-02-06,0,Cases,0.0,0.0
8548,Malta,2020-02-07,0,Cases,0.0,0.0
8549,Malta,2020-02-08,0,Cases,0.0,0.0
8550,Malta,2020-02-09,0,Cases,0.0,0.0
8551,Malta,2020-02-10,0,Cases,0.0,0.0
8552,Malta,2020-02-11,0,Cases,0.0,0.0
8553,Malta,2020-02-12,0,Cases,0.0,0.0
8554,Malta,2020-02-13,0,Cases,0.0,0.0
8555,Malta,2020-02-14,0,Cases,0.0,0.0
8556,Malta,2020-02-15,0,Cases,0.0,0.0
8557,Malta,2020-02-16,0,Cases,0.0,0.0
8558,Malta,2020-02-17,0,Cases,0.0,0.0
8559,Malta,2020-02-18,0,Cases,0.0,0.0
8560,Malta,2020-02-19,0,Cases,0.0,0.0
8561,Malta,2020-02-20,0,Cases,0.0,0.0
8562,Malta,2020-02-21,0,Cases,0.0,0.0
8563,Malta,2020-02-22,0,Cases,0.0,0.0
8564,Malta,2020-02-23,0,Cases,0.0,0.0
8565,Malta,2020-02-24,0,Cases,0.0,0.0
8566,Malta,2020-02-25,0,Cases,0.0,0.0
8567,Malta,2020-02-26,0,Cases,0.0,0.0
8568,Malta,2020-02-27,0,Cases,0.0,0.0
8569,Malta,2020-02-28,0,Cases,0.0,0.0
8570,Malta,2020-02-29,0,Cases,0.0,0.0
8571,Malta,2020-03-01,0,Cases,0.0,0.0
8572,Malta,2020-03-02,0,Cases,0.0,0.0
8573,Malta,2020-03-03,0,Cases,0.0,0.0
8574,Malta,2020-03-04,0,Cases,0.0,0.0
8575,Malta,2020-03-05,0,Cases,0.0,0.0
8576,Malta,2020-03-06,0,Cases,0.0,0.0
8577,Malta,2020-03-07,3,Cases,3.0,3.0
8578,Malta,2020-03-08,3,Cases,0.0,3.0
8579,Malta,2020-03-09,3,Cases,0.0,3.0
8580,Malta,2020-03-10,5,Cases,2.0,5.0
8581,Malta,2020-03-11,6,Cases,1.0,6.0
8582,Malta,2020-03-12,6,Cases,0.0,6.0
8583,Malta,2020-03-13,12,Cases,6.0,12.0
